source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,017999,Altri procedimenti cautelari - Sez. Spec. Impresa,Procedimenti speciali sommari,Provvedimenti cautelari ante causam davanti alla Sezione specializzata impresa,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_4FEA0E96DFA1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,017999,Altri procedimenti cautelari - Sez. Spec. Impresa,Procedimenti speciali sommari,Provvedimenti cautelari ante causam davanti alla Sezione specializzata impresa,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_DCB3AC0D7027,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,018001,Istanza sospensione dell'esecuzione ex art. 373 c.p.c.,Tribunale Superiore delle Acque Pubbliche,Procedimenti cautelari - Tribunale Superiore delle Acque Pubbliche,Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,civil,GP_TERM_3517F248CE38,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,018001,Istanza sospensione dell'esecuzione ex art. 373 c.p.c.,Tribunale Superiore delle Acque Pubbliche,Procedimenti cautelari - Tribunale Superiore delle Acque Pubbliche,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_2E5C1EFDC2DA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,018001,Istanza sospensione dell'esecuzione ex art. 373 c.p.c.,Tribunale Superiore delle Acque Pubbliche,Procedimenti cautelari - Tribunale Superiore delle Acque Pubbliche,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_D3F0ADF516DB,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,018002,Altri procedimenti cautelari,Tribunale Superiore delle Acque Pubbliche,Procedimenti cautelari - Tribunale Superiore delle Acque Pubbliche,Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,civil,GP_TERM_D0EB86B9A56F,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,018002,Altri procedimenti cautelari,Tribunale Superiore delle Acque Pubbliche,Procedimenti cautelari - Tribunale Superiore delle Acque Pubbliche,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_D7C50B991001,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,018002,Altri procedimenti cautelari,Tribunale Superiore delle Acque Pubbliche,Procedimenti cautelari - Tribunale Superiore delle Acque Pubbliche,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_E9BEED32C3C2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,019999,Altri procedimenti cautelari,Procedimenti speciali sommari,Procedimenti cautelari in genere - altri,Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,civil,GP_TERM_6CF45E91EB2A,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,019999,Altri procedimenti cautelari,Procedimenti speciali sommari,Procedimenti cautelari in genere - altri,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_514A63AF4FF4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,019999,Altri procedimenti cautelari,Procedimenti speciali sommari,Procedimenti cautelari in genere - altri,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_3E239F7B3095,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,030001,Intimazione di licenza o di sfratto per finita locazione (art. 657 c.p.c.) - uso abitativo,Procedimenti speciali sommari,Procedimento per convalida di sfratto,,notifica,Notifica intimazione,,,,Prima dell'udienza di comparizione,,,,informativo_non_calcolabile,False,forward,civil,GP_TERM_CF29D3C05AE8,Manca unita' numerica o decorrenza calcolabile.
pct\data\legal_knowledge_base.full.json,030001,Intimazione di licenza o di sfratto per finita locazione (art. 657 c.p.c.) - uso abitativo,Procedimenti speciali sommari,Procedimento per convalida di sfratto,,costituzione,Costituzione intimante,,,,Prima dell'udienza,,,,informativo_non_calcolabile,False,forward,civil,GP_TERM_EED218B7C10F,Manca unita' numerica o decorrenza calcolabile.
pct\data\legal_knowledge_base.full.json,030021,Intimazione di licenza o di sfratto per cessazione del rapporto di locazione d'opera (art. 659 c.p.c.),Procedimenti speciali sommari,Procedimento per convalida di sfratto,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_E4BF2987AF47,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,030021,Intimazione di licenza o di sfratto per cessazione del rapporto di locazione d'opera (art. 659 c.p.c.),Procedimenti speciali sommari,Procedimento per convalida di sfratto,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_6F384A1D47D5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,050001,Procedimento di Ingiunzione Ante Causam,Procedimenti speciali sommari,"Ingiunzioni ante causam in materia societaria, finanziaria, bancaria e creditizia",Procedimento monitorio ex artt. 633-656 c.p.c.,notifica,Notifica del decreto ingiuntivo,60,,,Dalla pronuncia del decreto,termine di efficacia,c.p.c. art. 644,Verificare disciplina per notifiche all'estero e casi particolari.,calcolabile_giorni,True,forward,admin,GP_TERM_F8950473430C,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,050001,Procedimento di Ingiunzione Ante Causam,Procedimenti speciali sommari,"Ingiunzioni ante causam in materia societaria, finanziaria, bancaria e creditizia",Procedimento monitorio ex artt. 633-656 c.p.c.,impugnazione,Opposizione a decreto ingiuntivo,40,,,Dalla notificazione del decreto,termine di impugnazione,c.p.c. artt. 641 e 645,Verificare riduzione/aumento del termine nel decreto e modalità di notificazione.,calcolabile_giorni,True,forward,admin,GP_TERM_C3EA1A9DA3CF,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,050001,Procedimento di Ingiunzione Ante Causam,Procedimenti speciali sommari,"Ingiunzioni ante causam in materia societaria, finanziaria, bancaria e creditizia",Procedimento monitorio ex artt. 633-656 c.p.c.,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,admin,GP_TERM_0D8EEC49BA7F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,050001,Procedimento di Ingiunzione Ante Causam,Procedimenti speciali sommari,"Ingiunzioni ante causam in materia societaria, finanziaria, bancaria e creditizia",Procedimento monitorio ex artt. 633-656 c.p.c.,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,admin,GP_TERM_3DBC8FA6CAC0,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,051001,Sequestro conservativo ex art. 671 c.p.c.,Procedimenti speciali sommari,"Cautelari ante causam in materia societaria, finanziaria, bancaria e creditizia - sequestro",Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,admin,GP_TERM_977E0823D9F3,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,051001,Sequestro conservativo ex art. 671 c.p.c.,Procedimenti speciali sommari,"Cautelari ante causam in materia societaria, finanziaria, bancaria e creditizia - sequestro",Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,admin,GP_TERM_C25F89D92329,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,051001,Sequestro conservativo ex art. 671 c.p.c.,Procedimenti speciali sommari,"Cautelari ante causam in materia societaria, finanziaria, bancaria e creditizia - sequestro",Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,admin,GP_TERM_5F3089DE022C,Richiede verifica professionale prima di calcolo automatico.
