source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,101004,Revocazione per contrarietà alla Convenzione europea dei diritti dell'uomo ex art. 391-quater,Contenzioso civile,Altri istituti e leggi speciali - altri istituti c.p.c.,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_EEC29C99B9B3,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,101005,"Ricorso al Presidente del Tribunale per ricusazione arbitro (art. 815, comma 3 cpc)",Contenzioso civile,Altri istituti e leggi speciali - altri istituti c.p.c.,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_2FA01CEE9894,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,101011,Rogatorie civili,Contenzioso civile,Altri istituti e leggi speciali - altri istituti c.p.c.,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_607E36075201,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,101012,Prova Delegata,Contenzioso civile,Altri istituti e leggi speciali - altri istituti c.p.c.,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_575373F7C019,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,102002,Azione revocatoria ordinaria ex art. 2901 c.c.,Azioni a tutela del credito,,Rito ordinario,prescrizione_decadenza,Prescrizione,1825,,,compimento atto,prescrizione,art. 2903 c.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_47CC801B4E63,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,102011,Privilegio,Contenzioso civile,Altri istituti e leggi speciali - tutela dei diritti,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_D082099FBCD5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,103001,Questioni di diritto della navigazione (esclusi i contratti di trasporto),Contenzioso civile,Altri istituti e leggi speciali - diritto della navigazione,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_8CACD3EDC638,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,104001,Controversie di competenza del Tribunale Regionale delle Acque Pubbliche,Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello / TRAP,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_B60016CE735D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,105001,Usi civici,Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello di Roma - usi civici,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_3819456D84FA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,106002,Impugnazione di lodi nazionali (art. 828 c.p.c.),Arbitrato,,,impugnazione,Impugnazione,90,,,notifica lodo,perentorio,,,calcolabile_giorni,True,forward,civil,GP_TERM_61D507CE95D6,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,106003,Espropriazione,Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello in primo grado,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_6FBEBA4C1A65,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,106004,Azione di nullita e risarcimento in materia di tutela della concorrenza e del mercato (art. 33 L. n. 287/90),Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello in primo grado,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_0C979E65CC51,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,106005,Opposizione avverso il decreto di esecutivita sentenze in materia civile e commerciale di cui alle convenzioni di Bruxelles e Lugano (L. 804/71),Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello in primo grado,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_40D8C2D38952,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,106007,Reclamo ex art. 818-bis cpc,Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello in primo grado,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_3045D72F7B6D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,106502,Accertamento requisiti sentenze straniere in materia diversa da quella matrimoniale (art. 67 L. n. 218/95),Contenzioso civile,Altri istituti e leggi speciali di competenza della Corte di Appello in primo grado,"Procedimento immigrazione, protezione internazionale o cittadinanza",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_B299A53751D4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,108001,Istanza di conciliazione,Contenzioso civile,Materia/gruppo 108 - da verificare,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_753E3BC30332,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,109999,Altri istituti e leggi speciali,Contenzioso civile,Altri istituti e leggi speciali in genere,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_013DCBE60FEB,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110000,Altre ipotesi di cui al comma 3 art. 3 L.46/2017,Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_2B0AA7ABBBCC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110011,"Diritti della personalita (anche della persona giuridica) (es.: identita personale, nome, immagine, onore e reputazione, riservatezza)",Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_447BF3F8A7CB,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110021,Diritti di elettorato attivo e passivo,Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_0329670C0795,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110022,Diritti della cittadinanza,Contenzioso civile,Stato della persona e diritti della personalità,"Procedimento immigrazione, protezione internazionale o cittadinanza",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_DF82143D9C6B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110023,Riconoscimento dello stato di apolidia,Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_5AED2627FA11,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110032,Impugnazione ex art. 35 D.Lgs. 25/2008 (protezione internazionale),Protezione internazionale,,,notifica,Ricorso,30,,,notificazione provvedimento,perentorio,art. 35-bis c. 2 D.Lgs. 25/2008,,calcolabile_giorni,True,forward,civil,GP_TERM_DB9CD16CF375,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,110033,Riconoscimento diritto di soggiorno cittadini UE (art. 8. Dlgs 30/2007),Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_5318437C1F63,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110034,Impugnazione provvedimento di allontanamento ex art. 20 e 21 D.Lgs 30/2007,Contenzioso civile,Stato della persona e diritti della personalità,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_79E9F5D837CD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110035,Impugnazioni Unita' Dublino UE 604/2013,Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_F909DA685DDC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110036,Convalida del provvedimento di trattenimento o proroga del trattenimento,Contenzioso civile,Stato della persona e diritti della personalità,"Procedimento immigrazione, protezione internazionale o cittadinanza",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_6A55592CB71E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110037,Ricongiungimento familiare (art.30),Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_9D9242DA14E9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110038,Impugnazione avverso diniego/revoca di rilascio/rinnovo permesso di soggiorno,Contenzioso civile,Stato della persona e diritti della personalità,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_E33689B505F2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110039,Impugnazione avverso diniego di visto di ingresso per motivi di ricongiungimento familiare da parte dell’autorita' consolare,Contenzioso civile,Stato della persona e diritti della personalità,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_D5E4AB9D2364,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110040,Impugnazione diniego protezione umanitaria da parte del Questore,Contenzioso civile,Stato della persona e diritti della personalità,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_5B22A672AA18,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110041,Convalida del provvedimento del questore di accompagnamento immediato alla frontiera,Contenzioso civile,Stato della persona e diritti della personalità,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_6138D68E94C3,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,110044,Reclamo avverso diniego sospensione provvedimento,Contenzioso civile,Stato della persona e diritti della personalità,"Impugnazione, reclamo od opposizione",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_252F96116172,Richiede verifica professionale prima di calcolo automatico.
